Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
OLD92,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD93,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD94,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD95,0.0,0.0,65.0,0.0,65.0,65.0,0.6,0.0,0.6,0.6
OLD96,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD97,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD98,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD99,0.0,0.0,61.67,0.0,61.67,61.67,0.59,0.0,0.59,0.59
OLD100,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD101,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD102,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD103,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD104,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD105,0.0,0.0,70.0,0.0,70.0,70.0,0.71,0.0,0.71,0.71
OLD106,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
